event_id,voter_id,polling_station_id,event_type,event_timestamp,queue_time_minutes,processing_time_minutes,status
1003,VOTER001473,PS-023,PROCESSING_COMPLETED,2026-01-15T17:24:00,17.56,8.38,COMPLETED
1004,VOTER001475,PS-025,PROCESSING_COMPLETED,2026-01-15T15:39:00,9.49,5.97,COMPLETED
1005,VOTER001476,PS-026,PROCESSING_COMPLETED,2026-01-15T10:53:00,10.09,1.2,COMPLETED
1006,VOTER001477,PS-027,PROCESSING_COMPLETED,2026-01-15T07:18:00,12.46,3.01,COMPLETED
1007,VOTER001479,PS-029,PROCESSING_COMPLETED,2026-01-15T13:16:00,17.94,1.69,COMPLETED
1008,VOTER001482,PS-032,PROCESSING_COMPLETED,2026-01-15T17:16:00,7.66,7.84,COMPLETED
1009,VOTER001483,PS-033,PROCESSING_COMPLETED,2026-01-15T08:18:00,6.27,5.96,COMPLETED
1010,VOTER001486,PS-036,PROCESSING_COMPLETED,2026-01-15T17:36:00,5.94,7.83,COMPLETED
1011,VOTER001488,PS-038,PROCESSING_COMPLETED,2026-01-15T11:00:00,9.34,4.59,COMPLETED
1012,VOTER001489,PS-039,PROCESSING_COMPLETED,2026-01-15T17:02:00,10.12,4.17,COMPLETED
1013,VOTER001490,PS-040,PROCESSING_COMPLETED,2026-01-15T13:31:00,4.61,4.01,COMPLETED
1014,VOTER001491,PS-041,PROCESSING_COMPLETED,2026-01-15T07:53:00,10.19,8.14,COMPLETED
1015,VOTER001493,PS-043,PROCESSING_COMPLETED,2026-01-15T14:17:00,10.54,3.55,COMPLETED
1016,VOTER001494,PS-044,PROCESSING_COMPLETED,2026-01-15T11:54:00,17.72,4.16,COMPLETED
1017,VOTER001495,PS-045,PROCESSING_COMPLETED,2026-01-15T11:03:00,12.97,5.14,COMPLETED
1018,VOTER001496,PS-046,PROCESSING_COMPLETED,2026-01-15T12:45:00,8.4,8.8,COMPLETED
1019,VOTER001497,PS-047,PROCESSING_COMPLETED,2026-01-15T17:22:00,4.44,2.27,COMPLETED
1020,VOTER001499,PS-049,PROCESSING_COMPLETED,2026-01-15T16:29:00,4.62,8.45,COMPLETED
1021,VOTER001500,PS-050,PROCESSING_COMPLETED,2026-01-15T08:05:00,5.6,4.47,COMPLETED
1022,VOTER001501,PS-001,PROCESSING_COMPLETED,2026-01-15T09:58:00,5.38,5.85,COMPLETED
1023,VOTER001502,PS-002,PROCESSING_COMPLETED,2026-01-15T14:30:00,14.59,6.67,COMPLETED
1024,VOTER001503,PS-003,PROCESSING_COMPLETED,2026-01-15T11:23:00,7.68,3.99,COMPLETED
1025,VOTER001504,PS-004,PROCESSING_COMPLETED,2026-01-15T14:34:00,7.41,6.58,COMPLETED
1026,VOTER001505,PS-005,PROCESSING_COMPLETED,2026-01-15T14:05:00,1.26,3.87,COMPLETED
1027,VOTER001506,PS-006,PROCESSING_COMPLETED,2026-01-15T12:43:00,4.98,9.55,COMPLETED
1028,VOTER001509,PS-009,PROCESSING_COMPLETED,2026-01-15T09:33:00,3.07,4.06,COMPLETED
1029,VOTER001512,PS-012,PROCESSING_COMPLETED,2026-01-15T11:09:00,10.2,4.09,COMPLETED
1030,VOTER001513,PS-013,PROCESSING_COMPLETED,2026-01-15T11:06:00,8.38,4.61,COMPLETED
1031,VOTER001514,PS-014,PROCESSING_COMPLETED,2026-01-15T13:10:00,6.84,5.45,COMPLETED
1032,VOTER001517,PS-017,PROCESSING_COMPLETED,2026-01-15T16:49:00,0.2,9.07,COMPLETED
1033,VOTER001519,PS-019,PROCESSING_COMPLETED,2026-01-15T09:50:00,12.76,6.34,COMPLETED
1034,VOTER001520,PS-020,PROCESSING_COMPLETED,2026-01-15T12:00:00,4.02,7.56,COMPLETED
1035,VOTER001523,PS-023,PROCESSING_COMPLETED,2026-01-15T13:18:00,12.87,3.84,COMPLETED
1036,VOTER001524,PS-024,PROCESSING_COMPLETED,2026-01-15T11:46:00,11.39,9.24,COMPLETED
1037,VOTER001525,PS-025,PROCESSING_COMPLETED,2026-01-15T16:53:00,0.2,3.79,COMPLETED
1038,VOTER001526,PS-026,PROCESSING_COMPLETED,2026-01-15T07:42:00,8.88,1.2,COMPLETED
1039,VOTER001527,PS-027,PROCESSING_COMPLETED,2026-01-15T08:41:00,3.23,4.29,COMPLETED
1040,VOTER001528,PS-028,PROCESSING_COMPLETED,2026-01-15T09:53:00,5.42,5.94,COMPLETED
1041,VOTER001531,PS-031,PROCESSING_COMPLETED,2026-01-15T14:35:00,13.5,4.68,COMPLETED
1042,VOTER001533,PS-033,PROCESSING_COMPLETED,2026-01-15T08:59:00,17.13,1.2,COMPLETED
1043,VOTER001534,PS-034,PROCESSING_COMPLETED,2026-01-15T17:45:00,5.03,5.71,COMPLETED
1044,VOTER001537,PS-037,PROCESSING_COMPLETED,2026-01-15T10:20:00,1.23,9.83,COMPLETED
1045,VOTER001540,PS-040,PROCESSING_COMPLETED,2026-01-15T17:46:00,6.2,2.74,COMPLETED
1046,VOTER001541,PS-041,PROCESSING_COMPLETED,2026-01-15T10:57:00,16.66,4.41,COMPLETED
1047,VOTER001543,PS-043,PROCESSING_COMPLETED,2026-01-15T11:54:00,13.56,3.06,COMPLETED
1048,VOTER001546,PS-046,PROCESSING_COMPLETED,2026-01-15T13:58:00,8.07,7.46,COMPLETED
1049,VOTER001548,PS-048,PROCESSING_COMPLETED,2026-01-15T07:46:00,7.88,3.63,COMPLETED
1050,VOTER001549,PS-049,PROCESSING_COMPLETED,2026-01-15T17:40:00,9.83,7.21,COMPLETED
1051,VOTER001550,PS-050,PROCESSING_COMPLETED,2026-01-15T13:28:00,15.07,6.28,COMPLETED
1052,VOTER001555,PS-005,PROCESSING_COMPLETED,2026-01-15T11:13:00,7.44,7.45,COMPLETED
1053,VOTER001556,PS-006,PROCESSING_COMPLETED,2026-01-15T11:36:00,13.08,8.69,COMPLETED
1054,VOTER001559,PS-009,PROCESSING_COMPLETED,2026-01-15T10:27:00,11.73,6.08,COMPLETED
1055,VOTER001560,PS-010,PROCESSING_COMPLETED,2026-01-15T16:34:00,17.54,9.26,COMPLETED
1056,VOTER001561,PS-011,PROCESSING_COMPLETED,2026-01-15T13:43:00,13.3,6.1,COMPLETED
1057,VOTER001562,PS-012,PROCESSING_COMPLETED,2026-01-15T10:57:00,12.58,5.43,COMPLETED
1058,VOTER001563,PS-013,PROCESSING_COMPLETED,2026-01-15T08:25:00,4.61,9.6,COMPLETED
1059,VOTER001567,PS-017,PROCESSING_COMPLETED,2026-01-15T15:20:00,9.77,8.78,COMPLETED
1060,VOTER001568,PS-018,PROCESSING_COMPLETED,2026-01-15T08:23:00,7.11,3.01,COMPLETED
1061,VOTER001569,PS-019,PROCESSING_COMPLETED,2026-01-15T09:04:00,13.47,6.05,COMPLETED
1062,VOTER001570,PS-020,PROCESSING_COMPLETED,2026-01-15T15:57:00,6.12,6.47,COMPLETED
1063,VOTER001571,PS-021,PROCESSING_COMPLETED,2026-01-15T11:37:00,18.66,11.14,COMPLETED
1064,VOTER001572,PS-022,PROCESSING_COMPLETED,2026-01-15T17:28:00,5.59,5.56,COMPLETED
1065,VOTER001573,PS-023,PROCESSING_COMPLETED,2026-01-15T09:18:00,17.25,3.66,COMPLETED
1066,VOTER001574,PS-024,PROCESSING_COMPLETED,2026-01-15T07:05:00,10.44,8.24,COMPLETED
1067,VOTER001576,PS-026,PROCESSING_COMPLETED,2026-01-15T12:53:00,2.7,2.04,COMPLETED
1068,VOTER001577,PS-027,PROCESSING_COMPLETED,2026-01-15T12:13:00,12.16,4.46,COMPLETED
1069,VOTER001578,PS-028,PROCESSING_COMPLETED,2026-01-15T17:06:00,6.62,4.55,COMPLETED
1070,VOTER001579,PS-029,PROCESSING_COMPLETED,2026-01-15T15:54:00,6.39,5.31,COMPLETED
1071,VOTER001580,PS-030,PROCESSING_COMPLETED,2026-01-15T17:30:00,11.86,3.2,COMPLETED
1072,VOTER001581,PS-031,PROCESSING_COMPLETED,2026-01-15T17:29:00,8.73,7.47,COMPLETED
1073,VOTER001586,PS-036,PROCESSING_COMPLETED,2026-01-15T16:31:00,9.95,2.26,COMPLETED
1074,VOTER001587,PS-037,PROCESSING_COMPLETED,2026-01-15T12:54:00,5.27,7.81,COMPLETED
1075,VOTER001588,PS-038,PROCESSING_COMPLETED,2026-01-15T07:10:00,11.41,9.39,COMPLETED
1076,VOTER001589,PS-039,PROCESSING_COMPLETED,2026-01-15T13:17:00,5.19,4.7,COMPLETED
1077,VOTER001590,PS-040,PROCESSING_COMPLETED,2026-01-15T07:44:00,7.65,8.51,COMPLETED
1078,VOTER001591,PS-041,PROCESSING_COMPLETED,2026-01-15T15:02:00,16.09,4.99,COMPLETED
1079,VOTER001592,PS-042,PROCESSING_COMPLETED,2026-01-15T16:18:00,8.4,2.33,COMPLETED
1080,VOTER001593,PS-043,PROCESSING_COMPLETED,2026-01-15T10:01:00,6.9,2.15,COMPLETED
1081,VOTER001594,PS-044,PROCESSING_COMPLETED,2026-01-15T08:39:00,7.42,5.15,COMPLETED
1082,VOTER001595,PS-045,PROCESSING_COMPLETED,2026-01-15T09:53:00,4.16,1.26,COMPLETED
1083,VOTER001596,PS-046,PROCESSING_COMPLETED,2026-01-15T08:02:00,6.17,3.66,COMPLETED
1084,VOTER001597,PS-047,PROCESSING_COMPLETED,2026-01-15T10:23:00,5.24,6.47,COMPLETED
1085,VOTER001598,PS-048,PROCESSING_COMPLETED,2026-01-15T12:18:00,13.87,1.2,COMPLETED
1086,VOTER001599,PS-049,PROCESSING_COMPLETED,2026-01-15T16:39:00,2.5,4.26,COMPLETED
1087,VOTER001600,PS-050,PROCESSING_COMPLETED,2026-01-15T17:41:00,11.54,6.88,COMPLETED
1088,VOTER001601,PS-001,PROCESSING_COMPLETED,2026-01-15T11:12:00,0.2,7.01,COMPLETED
1089,VOTER001602,PS-002,PROCESSING_COMPLETED,2026-01-15T11:45:00,5.89,7.16,COMPLETED
1090,VOTER001603,PS-003,PROCESSING_COMPLETED,2026-01-15T10:01:00,11.7,10.41,COMPLETED
1091,VOTER001604,PS-004,PROCESSING_COMPLETED,2026-01-15T17:57:00,5.95,7.6,COMPLETED
1092,VOTER001606,PS-006,PROCESSING_COMPLETED,2026-01-15T12:50:00,6.96,4.0,COMPLETED
1093,VOTER001607,PS-007,PROCESSING_COMPLETED,2026-01-15T11:27:00,9.12,7.43,COMPLETED
1094,VOTER001608,PS-008,PROCESSING_COMPLETED,2026-01-15T13:26:00,4.94,4.6,COMPLETED
1095,VOTER001610,PS-010,PROCESSING_COMPLETED,2026-01-15T13:06:00,7.24,4.92,COMPLETED
1096,VOTER001612,PS-012,PROCESSING_COMPLETED,2026-01-15T17:15:00,8.67,9.64,COMPLETED
1097,VOTER001613,PS-013,PROCESSING_COMPLETED,2026-01-15T15:39:00,11.17,5.04,COMPLETED
1098,VOTER001615,PS-015,PROCESSING_COMPLETED,2026-01-15T09:13:00,15.31,5.11,COMPLETED
1099,VOTER001616,PS-016,PROCESSING_COMPLETED,2026-01-15T14:49:00,9.15,1.51,COMPLETED
1100,VOTER001619,PS-019,PROCESSING_COMPLETED,2026-01-15T13:43:00,5.74,8.04,COMPLETED
1101,VOTER001622,PS-022,PROCESSING_COMPLETED,2026-01-15T17:00:00,4.82,8.73,COMPLETED
1102,VOTER001623,PS-023,PROCESSING_COMPLETED,2026-01-15T17:25:00,4.22,9.57,COMPLETED
1103,VOTER001624,PS-024,PROCESSING_COMPLETED,2026-01-15T14:25:00,9.5,7.33,COMPLETED
1104,VOTER001625,PS-025,PROCESSING_COMPLETED,2026-01-15T15:12:00,7.49,8.12,COMPLETED
1105,VOTER001626,PS-026,PROCESSING_COMPLETED,2026-01-15T14:56:00,5.12,1.65,COMPLETED
1106,VOTER001628,PS-028,PROCESSING_COMPLETED,2026-01-15T14:12:00,4.85,2.86,COMPLETED
1107,VOTER001632,PS-032,PROCESSING_COMPLETED,2026-01-15T14:25:00,1.99,2.59,COMPLETED
1108,VOTER001633,PS-033,PROCESSING_COMPLETED,2026-01-15T17:13:00,4.39,5.95,COMPLETED
1109,VOTER001634,PS-034,PROCESSING_COMPLETED,2026-01-15T16:15:00,6.18,10.05,COMPLETED
1110,VOTER001635,PS-035,PROCESSING_COMPLETED,2026-01-15T07:36:00,5.06,6.46,COMPLETED
1111,VOTER001636,PS-036,PROCESSING_COMPLETED,2026-01-15T16:07:00,6.33,6.7,COMPLETED
1112,VOTER001637,PS-037,PROCESSING_COMPLETED,2026-01-15T17:32:00,6.67,12.14,COMPLETED
1113,VOTER001638,PS-038,PROCESSING_COMPLETED,2026-01-15T17:53:00,6.75,6.77,COMPLETED
1114,VOTER001641,PS-041,PROCESSING_COMPLETED,2026-01-15T07:50:00,1.16,4.76,COMPLETED
1115,VOTER001645,PS-045,PROCESSING_COMPLETED,2026-01-15T17:26:00,7.64,4.16,COMPLETED
1116,VOTER001646,PS-046,PROCESSING_COMPLETED,2026-01-15T16:31:00,6.42,7.9,COMPLETED
1117,VOTER001647,PS-047,PROCESSING_COMPLETED,2026-01-15T15:30:00,4.01,6.71,COMPLETED
1118,VOTER001648,PS-048,PROCESSING_COMPLETED,2026-01-15T08:20:00,16.45,6.75,COMPLETED
1119,VOTER001649,PS-049,PROCESSING_COMPLETED,2026-01-15T11:58:00,12.41,5.58,COMPLETED
1120,VOTER001650,PS-050,PROCESSING_COMPLETED,2026-01-15T16:38:00,3.34,4.09,COMPLETED
1121,VOTER001651,PS-001,PROCESSING_COMPLETED,2026-01-15T16:10:00,5.33,5.9,COMPLETED
1122,VOTER001652,PS-002,PROCESSING_COMPLETED,2026-01-15T11:56:00,8.89,6.93,COMPLETED
1123,VOTER001653,PS-003,PROCESSING_COMPLETED,2026-01-15T11:45:00,10.22,10.85,COMPLETED
1124,VOTER001654,PS-004,PROCESSING_COMPLETED,2026-01-15T13:53:00,5.46,5.45,COMPLETED
1125,VOTER001655,PS-005,PROCESSING_COMPLETED,2026-01-15T07:03:00,11.37,4.07,COMPLETED
1126,VOTER001657,PS-007,PROCESSING_COMPLETED,2026-01-15T17:34:00,6.72,4.91,COMPLETED
1127,VOTER001658,PS-008,PROCESSING_COMPLETED,2026-01-15T15:03:00,8.4,8.92,COMPLETED
1128,VOTER001660,PS-010,PROCESSING_COMPLETED,2026-01-15T15:03:00,7.88,4.05,COMPLETED
1129,VOTER001661,PS-011,PROCESSING_COMPLETED,2026-01-15T14:52:00,10.65,4.79,COMPLETED
1130,VOTER001663,PS-013,PROCESSING_COMPLETED,2026-01-15T07:33:00,8.12,4.9,COMPLETED
1131,VOTER001665,PS-015,PROCESSING_COMPLETED,2026-01-15T13:47:00,9.09,5.06,COMPLETED
1132,VOTER001668,PS-018,PROCESSING_COMPLETED,2026-01-15T15:14:00,3.44,10.28,COMPLETED
1133,VOTER001669,PS-019,PROCESSING_COMPLETED,2026-01-15T15:23:00,16.44,8.11,COMPLETED
1134,VOTER001672,PS-022,PROCESSING_COMPLETED,2026-01-15T12:12:00,7.24,2.76,COMPLETED
1135,VOTER001673,PS-023,PROCESSING_COMPLETED,2026-01-15T17:22:00,9.15,4.62,COMPLETED
1136,VOTER001674,PS-024,PROCESSING_COMPLETED,2026-01-15T16:58:00,9.25,7.78,COMPLETED
1137,VOTER001676,PS-026,PROCESSING_COMPLETED,2026-01-15T13:27:00,3.29,5.78,COMPLETED
1138,VOTER001677,PS-027,PROCESSING_COMPLETED,2026-01-15T08:06:00,4.31,6.04,COMPLETED
1139,VOTER001678,PS-028,PROCESSING_COMPLETED,2026-01-15T09:02:00,7.11,9.9,COMPLETED
1140,VOTER001679,PS-029,PROCESSING_COMPLETED,2026-01-15T15:56:00,16.2,3.08,COMPLETED
1141,VOTER001681,PS-031,PROCESSING_COMPLETED,2026-01-15T08:21:00,1.66,4.95,COMPLETED
1142,VOTER001682,PS-032,PROCESSING_COMPLETED,2026-01-15T11:10:00,7.97,2.14,COMPLETED
1143,VOTER001683,PS-033,PROCESSING_COMPLETED,2026-01-15T08:33:00,4.28,3.87,COMPLETED
1144,VOTER001684,PS-034,PROCESSING_COMPLETED,2026-01-15T16:59:00,11.2,6.44,COMPLETED
1145,VOTER001685,PS-035,PROCESSING_COMPLETED,2026-01-15T17:49:00,9.12,3.74,COMPLETED
1146,VOTER001686,PS-036,PROCESSING_COMPLETED,2026-01-15T17:03:00,6.5,5.97,COMPLETED
1147,VOTER001687,PS-037,PROCESSING_COMPLETED,2026-01-15T08:54:00,1.13,3.46,COMPLETED
1148,VOTER001689,PS-039,PROCESSING_COMPLETED,2026-01-15T12:06:00,0.2,5.27,COMPLETED
1149,VOTER001690,PS-040,PROCESSING_COMPLETED,2026-01-15T14:30:00,5.05,5.03,COMPLETED
1150,VOTER001691,PS-041,PROCESSING_COMPLETED,2026-01-15T09:47:00,13.07,5.37,COMPLETED
1151,VOTER001692,PS-042,PROCESSING_COMPLETED,2026-01-15T16:11:00,10.89,4.12,COMPLETED
1152,VOTER001693,PS-043,PROCESSING_COMPLETED,2026-01-15T16:03:00,4.71,5.78,COMPLETED
1153,VOTER001694,PS-044,PROCESSING_COMPLETED,2026-01-15T13:45:00,9.78,6.96,COMPLETED
1154,VOTER001697,PS-047,PROCESSING_COMPLETED,2026-01-15T14:40:00,4.18,8.95,COMPLETED
1155,VOTER001698,PS-048,PROCESSING_COMPLETED,2026-01-15T13:58:00,9.72,5.5,COMPLETED
1156,VOTER001701,PS-001,PROCESSING_COMPLETED,2026-01-15T08:16:00,5.27,6.51,COMPLETED
1157,VOTER001703,PS-003,PROCESSING_COMPLETED,2026-01-15T08:00:00,13.96,5.54,COMPLETED
1158,VOTER001704,PS-004,PROCESSING_COMPLETED,2026-01-15T15:03:00,5.22,6.54,COMPLETED
1159,VOTER001706,PS-006,PROCESSING_COMPLETED,2026-01-15T16:19:00,4.93,6.61,COMPLETED
1160,VOTER001707,PS-007,PROCESSING_COMPLETED,2026-01-15T12:21:00,9.46,1.2,COMPLETED
1161,VOTER001708,PS-008,PROCESSING_COMPLETED,2026-01-15T10:23:00,8.96,8.05,COMPLETED
1162,VOTER001709,PS-009,PROCESSING_COMPLETED,2026-01-15T17:57:00,10.51,5.26,COMPLETED
1163,VOTER001712,PS-012,PROCESSING_COMPLETED,2026-01-15T16:38:00,3.86,2.88,COMPLETED
1164,VOTER001715,PS-015,PROCESSING_COMPLETED,2026-01-15T16:00:00,6.11,4.05,COMPLETED
1165,VOTER001716,PS-016,PROCESSING_COMPLETED,2026-01-15T13:39:00,6.8,9.03,COMPLETED
1166,VOTER001717,PS-017,PROCESSING_COMPLETED,2026-01-15T12:34:00,8.23,7.5,COMPLETED
1167,VOTER001719,PS-019,PROCESSING_COMPLETED,2026-01-15T07:40:00,14.02,6.33,COMPLETED
1168,VOTER001720,PS-020,PROCESSING_COMPLETED,2026-01-15T10:33:00,7.19,7.39,COMPLETED
1169,VOTER001722,PS-022,PROCESSING_COMPLETED,2026-01-15T10:33:00,9.3,5.63,COMPLETED
1170,VOTER001723,PS-023,PROCESSING_COMPLETED,2026-01-15T09:07:00,9.53,8.06,COMPLETED
1171,VOTER001725,PS-025,PROCESSING_COMPLETED,2026-01-15T13:08:00,15.9,5.4,COMPLETED
1172,VOTER001726,PS-026,PROCESSING_COMPLETED,2026-01-15T08:42:00,5.2,7.51,COMPLETED
1173,VOTER001727,PS-027,PROCESSING_COMPLETED,2026-01-15T08:26:00,10.45,4.14,COMPLETED
1174,VOTER001728,PS-028,PROCESSING_COMPLETED,2026-01-15T12:31:00,15.02,4.94,COMPLETED
1175,VOTER001729,PS-029,PROCESSING_COMPLETED,2026-01-15T15:01:00,10.1,6.81,COMPLETED
1176,VOTER001730,PS-030,PROCESSING_COMPLETED,2026-01-15T09:56:00,6.28,6.52,COMPLETED
1177,VOTER001731,PS-031,PROCESSING_COMPLETED,2026-01-15T07:30:00,14.98,28.0,COMPLETED
1178,VOTER001732,PS-032,PROCESSING_COMPLETED,2026-01-15T12:28:00,11.17,4.78,COMPLETED
1179,VOTER001734,PS-034,PROCESSING_COMPLETED,2026-01-15T10:48:00,11.54,7.11,COMPLETED
1180,VOTER001736,PS-036,PROCESSING_COMPLETED,2026-01-15T09:11:00,0.2,6.79,COMPLETED
1181,VOTER001737,PS-037,PROCESSING_COMPLETED,2026-01-15T10:20:00,8.33,1.2,COMPLETED
1182,VOTER001738,PS-038,PROCESSING_COMPLETED,2026-01-15T13:53:00,10.03,6.33,COMPLETED
1183,VOTER001739,PS-039,PROCESSING_COMPLETED,2026-01-15T12:36:00,10.86,9.03,COMPLETED
1184,VOTER001740,PS-040,PROCESSING_COMPLETED,2026-01-15T07:35:00,6.74,6.75,COMPLETED
1185,VOTER001742,PS-042,PROCESSING_COMPLETED,2026-01-15T10:12:00,0.2,6.37,COMPLETED
1186,VOTER001746,PS-046,PROCESSING_COMPLETED,2026-01-15T08:36:00,13.59,6.28,COMPLETED
1187,VOTER001747,PS-047,PROCESSING_COMPLETED,2026-01-15T12:14:00,5.98,10.48,COMPLETED
1188,VOTER001748,PS-048,PROCESSING_COMPLETED,2026-01-15T15:43:00,12.13,1.28,COMPLETED
1189,VOTER001749,PS-049,PROCESSING_COMPLETED,2026-01-15T09:35:00,8.23,2.87,COMPLETED
1190,VOTER001750,PS-050,PROCESSING_COMPLETED,2026-01-15T09:50:00,3.41,1.2,COMPLETED
1191,VOTER001751,PS-001,PROCESSING_COMPLETED,2026-01-15T09:35:00,10.3,4.47,COMPLETED
1192,VOTER001752,PS-002,PROCESSING_COMPLETED,2026-01-15T12:03:00,18.31,4.31,COMPLETED
1193,VOTER001753,PS-003,PROCESSING_COMPLETED,2026-01-15T07:00:00,14.9,10.07,COMPLETED
1194,VOTER001755,PS-005,PROCESSING_COMPLETED,2026-01-15T11:08:00,14.41,11.23,COMPLETED
1195,VOTER001756,PS-006,PROCESSING_COMPLETED,2026-01-15T10:51:00,8.43,8.03,COMPLETED
1196,VOTER001759,PS-009,PROCESSING_COMPLETED,2026-01-15T16:14:00,1.17,7.49,COMPLETED
1197,VOTER001760,PS-010,PROCESSING_COMPLETED,2026-01-15T12:49:00,17.55,5.11,COMPLETED
1198,VOTER001761,PS-011,PROCESSING_COMPLETED,2026-01-15T15:18:00,2.95,6.46,COMPLETED
1199,VOTER001763,PS-013,PROCESSING_COMPLETED,2026-01-15T11:46:00,2.96,2.14,COMPLETED
1200,VOTER001764,PS-014,PROCESSING_COMPLETED,2026-01-15T11:17:00,5.44,8.93,COMPLETED
1201,VOTER001766,PS-016,PROCESSING_COMPLETED,2026-01-15T16:34:00,9.67,2.1,COMPLETED
1202,VOTER001768,PS-018,PROCESSING_COMPLETED,2026-01-15T17:18:00,8.75,3.54,COMPLETED
1203,VOTER001769,PS-019,PROCESSING_COMPLETED,2026-01-15T15:55:00,4.06,6.78,COMPLETED
1204,VOTER001770,PS-020,PROCESSING_COMPLETED,2026-01-15T12:36:00,10.9,8.87,COMPLETED
1205,VOTER001772,PS-022,PROCESSING_COMPLETED,2026-01-15T17:50:00,9.18,3.72,COMPLETED
1206,VOTER001774,PS-024,PROCESSING_COMPLETED,2026-01-15T10:53:00,1.02,4.77,COMPLETED
1207,VOTER001775,PS-025,PROCESSING_COMPLETED,2026-01-15T10:10:00,6.5,8.4,COMPLETED
1208,VOTER001776,PS-026,PROCESSING_COMPLETED,2026-01-15T09:43:00,11.47,1.2,COMPLETED
1209,VOTER001777,PS-027,PROCESSING_COMPLETED,2026-01-15T17:57:00,6.55,8.45,COMPLETED
1210,VOTER001778,PS-028,PROCESSING_COMPLETED,2026-01-15T17:12:00,10.05,6.29,COMPLETED
1211,VOTER001780,PS-030,PROCESSING_COMPLETED,2026-01-15T11:11:00,9.64,10.23,COMPLETED
1212,VOTER001781,PS-031,PROCESSING_COMPLETED,2026-01-15T11:11:00,14.4,1.2,COMPLETED
1213,VOTER001782,PS-032,PROCESSING_COMPLETED,2026-01-15T17:26:00,8.43,6.29,COMPLETED
1214,VOTER001783,PS-033,PROCESSING_COMPLETED,2026-01-15T17:42:00,11.6,3.22,COMPLETED
1215,VOTER001788,PS-038,PROCESSING_COMPLETED,2026-01-15T14:28:00,10.81,3.52,COMPLETED
1216,VOTER001790,PS-040,PROCESSING_COMPLETED,2026-01-15T13:02:00,7.99,4.96,COMPLETED
1217,VOTER001792,PS-042,PROCESSING_COMPLETED,2026-01-15T12:11:00,3.41,6.68,COMPLETED
1218,VOTER001794,PS-044,PROCESSING_COMPLETED,2026-01-15T08:05:00,8.65,4.89,COMPLETED
1219,VOTER001795,PS-045,PROCESSING_COMPLETED,2026-01-15T10:03:00,2.71,3.39,COMPLETED
1220,VOTER001796,PS-046,PROCESSING_COMPLETED,2026-01-15T13:36:00,11.94,7.16,COMPLETED
1221,VOTER001798,PS-048,PROCESSING_COMPLETED,2026-01-15T10:52:00,10.1,8.03,COMPLETED
1222,VOTER001799,PS-049,PROCESSING_COMPLETED,2026-01-15T17:20:00,11.09,6.83,COMPLETED
1223,VOTER001800,PS-050,PROCESSING_COMPLETED,2026-01-15T07:12:00,20.58,5.88,COMPLETED
1224,VOTER001801,PS-001,PROCESSING_COMPLETED,2026-01-15T08:11:00,12.87,4.07,COMPLETED
1225,VOTER001802,PS-002,PROCESSING_COMPLETED,2026-01-15T09:38:00,10.28,5.64,COMPLETED
1226,VOTER001805,PS-005,PROCESSING_COMPLETED,2026-01-15T08:42:00,10.55,8.43,COMPLETED
1227,VOTER001807,PS-007,PROCESSING_COMPLETED,2026-01-15T15:22:00,6.33,7.13,COMPLETED
1228,VOTER001808,PS-008,PROCESSING_COMPLETED,2026-01-15T17:05:00,13.18,5.5,COMPLETED
1229,VOTER001810,PS-010,PROCESSING_COMPLETED,2026-01-15T17:41:00,5.76,6.31,COMPLETED
1230,VOTER001811,PS-011,PROCESSING_COMPLETED,2026-01-15T16:34:00,10.35,5.97,COMPLETED
1231,VOTER001812,PS-012,PROCESSING_COMPLETED,2026-01-15T07:56:00,9.18,3.88,COMPLETED
1232,VOTER001813,PS-013,PROCESSING_COMPLETED,2026-01-15T16:15:00,0.71,3.11,COMPLETED
1233,VOTER001814,PS-014,PROCESSING_COMPLETED,2026-01-15T10:12:00,11.81,6.4,COMPLETED
1234,VOTER001816,PS-016,PROCESSING_COMPLETED,2026-01-15T12:27:00,16.83,4.23,COMPLETED
1235,VOTER001817,PS-017,PROCESSING_COMPLETED,2026-01-15T13:30:00,7.93,5.47,COMPLETED
1236,VOTER001818,PS-018,PROCESSING_COMPLETED,2026-01-15T12:38:00,8.86,10.19,COMPLETED
1237,VOTER001822,PS-022,PROCESSING_COMPLETED,2026-01-15T14:39:00,42.0,4.08,COMPLETED
1238,VOTER001822,PS-022,MANUAL_REVIEW,2026-01-15T14:39:00,42.0,4.08,FLAGGED
1239,VOTER001823,PS-023,PROCESSING_COMPLETED,2026-01-15T15:20:00,15.18,9.23,COMPLETED
1240,VOTER001825,PS-025,PROCESSING_COMPLETED,2026-01-15T09:02:00,6.58,5.31,COMPLETED
1241,VOTER001826,PS-026,PROCESSING_COMPLETED,2026-01-15T15:10:00,7.28,5.73,COMPLETED
1242,VOTER001828,PS-028,PROCESSING_COMPLETED,2026-01-15T07:42:00,11.93,8.33,COMPLETED
1243,VOTER001830,PS-030,PROCESSING_COMPLETED,2026-01-15T13:40:00,10.24,9.09,COMPLETED
1244,VOTER001831,PS-031,PROCESSING_COMPLETED,2026-01-15T14:29:00,9.51,7.24,COMPLETED
1245,VOTER001832,PS-032,PROCESSING_COMPLETED,2026-01-15T16:20:00,7.81,7.18,COMPLETED
1246,VOTER001833,PS-033,PROCESSING_COMPLETED,2026-01-15T09:53:00,2.7,5.09,COMPLETED
